"text","profession of the actress","childhood and adolescence","family","relation with reality","self-determination","historical events","feelings and moods","body","home","relation with man","meloncholy","writing","self-performance","relation with the natural world","aging","politics","relation with women","life events","spiritual dimension","theater","education","first theatrical experience","conflict","fatigue","criticism","writers","autonomy","fascism","festival","cinematographic debut","regret","food","physical description","sons and daughters","bath","love and passion","mouth","childhood home","managing your own destiny","dressing room","clothes","depression","daily objects","writing-therapy","pain","desire for freedom","love","parents","childhood friends","care and looking after","eating behaviour disorders","abandonment","mother","home-prison","abuse","authenticity","friendship","naked","emancipation (from the roles of wife and mother)","forgetting","being alone (solitude as an act of self-determination)","eroticism","beauty","analyst","literature","family education","autorship","trees","stage","religious education","actors","artists","pets","being a woman","cosmetic surgery","silent cinema","happiness","experience","movie","art","partner","civic and social commitment","relationship with other actresses","production houses","career end","thought","being another","actress by chance","flowers","alcohol","interviews","complicity","anguish","desire and attraction","being a diva","masculine traits","conflict as an affirmation of the self","personagge","reciting","mirror","games","anti-diva","imagination","breastfeeding","memory","music","abortion","Liberation from nazi-fascism","anti-fascism","theatrical debut","cinecittà","second world war","fear","competition","activities in the resistance","drugs","contracts","self-taught","prizes","watching","press and television","making cinema","ugliness","first loves","writing-freedom","religion","school","socks","accepting","audition","photogenicity","remembering","maternity","sea","producer","husband","movie industry","jet-set","evening dress","divorce","sex","pregnancy","directors","death of the mother","sensuality","to feel","legal proceedings","disappointment","unease","concentration","imaginary","money as emancipation","marriage proposal","patriarchal education","feminism","jealousy","entry into parliamentary politics","end of the career","church","faith","anxiety","impossible loves","insomnia","truth","vocation","comedy","death of Marilyn Monroe","death of the Father","home-haven","kitchen","inventing","screenplay","make-up and disguise","loneliness","sexual violence","transgression","measures","psychic suffering","wild animals","camera","bosom","equality","beauty contests","pygmalion relationship","garden","marriage","trauma","dreaming","set","seduction","heels","male gaze","advertising","shame","fandom","birth of children","metamorphosis","Rome","spirituality","unhappiness","travelling","household chores","retrospective life","trips","island","sensoriality","first world war","death of dear friends","out of picture","slap","couple life","transformation of the body","health","their own birth","death of the husband","game","evidence","resistence","testimonial","escape","jewels","grown-up children","television","father","second wave feminism","feeling alone","movement of the sixty-eight","losing","monstrosity","brothers","time for themself","feet","losing home","radio","sisters","psychotropic medications","simplicity","choices","menstruation","referendum on divorce","violence","suicide","cinematographic gaze","resentment","sexism","scandals","joy","spectator","eyes","nuns","tangentopoli","betrayals","irony","referendum on abortion","wedding","anger"
"I was seventeen. I left that desperate house: I wanted to commit suicide. And then ... and then, I don't know exactly what happened in my head: it is as if I had decided that I had to inflict me a punishment, for what had happened. So I continued to see him for some time, after the first, cursed, evening. He insisted, followed me, obsessed me. I gave up, accepted, and I felt pain for him, for me, for what happened ... every day more pain, and more disgusting ... men will never understand this type of mechanisms: the ability, the will to get hurt who have women. Who mainly had the women of mine and past generations: the irresistible attraction towards the abyss; the bringing into a ""fatality of evil"", with the consequent, painful resignation; The need to try themselves one's weakness, even repellent, who loudly screams the need for a male protector who in vain has tried to refuse ... or I don't know what else.",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I can say with Edith Piaf: ""Je n regrette returns"", I don't regret and do not deny anything. I know I have to have Vides and to Cristaldi my great films: they were the ones who built, launched me. They gave me the covers of newspapers around the world, but they took away my freedom and my personal life: for many years I felt like those saints in the middle of the fake flowers and under a glass bell. For years I felt stupid, unable: there was always someone who spoke in my place, who decided for me what I had to do, say and think. For years I resisted: I prevented myself from living and exploding. Then, finally, I did it ...",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Today, I finally want to live as I think: being and feeling free. And when I say ""free"", I do not think of any and very trivial freedom on the sentimental level: on the contrary, I believe in loyalty, I have never loved easy betrayals or adventures to do. For twenty years, without repentance and rethinking, I have been the partner of Pasquale Squitieri: with him and from him I have learned to be a new person, more capable than he has ever been before, to live my time, more aware of reality , culture and politics. Oding divism, he tested me a hand to go down from my footstal: as a diva, I discovered a woman and I started to reflect on my identity and on the female condition in general. I learned to accept criticism. But I also learned to make them, the criticisms: I do not let certain excesses pass in silence. Although I am perfectly aware of how this is impossible: for him, his impetuosity, his vice and his pleasure of provocation, they are life itself. And it cannot be prevented from living.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Life has put me in the need to do, rather than thinking. And once I started ""doing"", I had to go on this path: years and years spent going from one job to another, from one plane to another, from one film to another. In these conditions, devoting to the deepening of culture and thought has been almost impossible. They are full of respect and admiration for women who have managed to cultivate thought, and not just action. I have esteem and respect, for example, for Catherine Spaak. Respect for his choices, for his work. The strength of women who fascinate me is also, or above all, the strength of their thoughts.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"In the films I was all the possible types of women: the popular, the bourgeois, the woman object, also the career woman. And in all of them there was also something of what I am myself: something that belonged to me privately, deeply, even secretly: the fact is (I have already explained ...) that I have not founded everything on the acting technique . On the contrary, to be able to recite it, I need to live it, my character. The final result is that I left Tangelli by Claude, and Claudia, in all my films. I am the Angelica of the Gattopardo: I belong to me his strength, his realism, the stubborn will to go on, the stubbornness. But I am also the protagonist of Squitieri's film Act of pain: the mother who ends up killing the victim of drugs, in a crescendo of tragedy that belongs to me, also that, and that I know very well. And I am the Ida of the history of Comencini, with its absolute, total, passivity: a creature on which they pass, trampling it, life and ""history"", without being able to do anything to counter and defend herself. Because, yes, I am strong, stubborn, strong -willed, but I can also be very passive. It is a passivity, a fatalism, that come from far away: Africa, Tunis ... and I am also Aida, of the girl with the suitcase: it is mine, authentic, her sadness. I am Carla of the indifferent: I can also be indifferent or, perhaps, more than indifferent, fatalistic. I am the devil, the perdition, the female that destroys, as I have always seen that genius of Bolognini in all the films I have made with him: the beautiful antonio, the way, senility. It is that part of me that I find above all in my adolescence and early youth: when I used my strength, my physicality, my power of seduction for revenge and, for redemption, compared to the horror that I had been a victim ... I think In particular to the protagonist of the Viaccia: an extremely cruel woman. I am not: I've never been really cruel. But I was a woman full of grudge: so I put my grudge full of sadness into the character of the film.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have a nice breast, I know: it has always been. It is a part of my body that has never given me problems and I thank Mother Nature: it is all his, the merit. As well as it is thanks to Mother Nature that I gave me a body that fortunately is not a trunk: I have always had this thin, very thin life, and round hips, and a décolleté that allows me any type of neckline. I usually wear low, almost masculine shoes. But if I go to a party, or to a somewhat important evening, bring high heels: I think there is nothing more beautiful than a slender woman. How can I say? ""The charm does not suit dwarfs ..."" Here, I started from here: with a closed and rebellious character, even a little male, by Claude; And from Claudia's very feminine fìsico. And with this ""material"" that I built my characters: my acting career.",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"... Once upon a time there was a girl named Claude: a boy name. That name had also given her a boy's soul: from an early age he loved the challenge, cultivated physical and psychological courage, if he offended it he got angry, but did not cry. Then, one day, it happened that Claude looked in the mirror: and the mirror were the eyes of others, especially of the boys with whom he met at school or on the beach of Tunis. And in the mirror he realized he was a woman. Then he began to question himself: what is a woman? What am I, woman? How do I like a woman? I like a woman strong, active: I don't like the yielding ones, weak, tired, slaves of men. I like beautiful women: I am not ashamed, on the street, to turn to look at them. But their beauty, for me, is inevitably connected to their strength: and you can see, in the eyes, in the rice, in the way of walking. The strength is also the courage of simplicity: I do not like hypervestite, hypertruchy and conspicuously ""lifati"" women, because through all this they tell their weakness. I like the dignity of women: dignity to accept that the years pass without reacting, stealing clothes from the teenage daughters with the illusion of rejuvenating. Yes: women ... and I, how do I like it?",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"My father has never raised his hands on me. My mother gave me some slaps: for this reason, for my being too awake, too restless, too ""male"". I took slaps, and I continued: a lot of physicality, and a few words ...",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Tunisian Ministry of Culture sponsored films and documentaries. And, in that context, I was chosen by a great fame documentaryist, René Vautier, for a movie to be shot in Monastir: we were all there, in that film, my sister, I, many of our friends and schoolmates . All veiled: we had to interpret a group of Arab women. [...] In the final scene, we were at the top of a rock, to greet the men who left: the director wanted to only to me, in that last shot, the veil was raised from the face, with a blow of wind. And so I conquered the only first floor of that film: my ""first time"" ... and it was a first time, however lucky: because the film was requested in Berlin, where he won the first prize in the documentary section. Someone noticed me. And the offers, the requests began.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As I learned from him, the love for flowers: for the arrangement of flowers in the pots. He made bouquets, unforgettable compositions: there was always a rose that you had the impression of grasping the last, magical moment, before he browsed. And his attention was absolute, almost obsessive thing, that nothing was left to chance, even the fallen petal (no more than one or two) on the immaculate tablecloth, was part of the whole.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"For example, this little neo that she has on the neck, among the many uncertain things is almost certainly one of the least in certain. But let's not anticipate. Let's go to order. So he tells me his measures. Height? 1.69. Quite high, right? Life? 58. Sleele, but not excessively. Chest and hips? 95. Here are significant figures that are already enough to define the space in which its appearance moves. To which, however, the others should be added. Which? For example, the circumference of the head, the length of the neck, arms and legs. In nature, everything is a question of measures and proportions of the parts. I don't know these measures. It doesn't matter, let's go on. Tell me how her hair is. They are long. How much? Dissatti, they reach five fingers under life. So they cover her back to the belt. What color are they? They are brown. Castani is not enough. I would say that they are brown with red reflections, of medium brightness. Furthermore, they are slightly wavy so if they do not fascinate them on the shoulders and chest dishes and liferies but to give a sense of vitality and movement accompanying the curves of his body with their words. How did he comb them later in his life? At four I had a few hair and a curl with a ribbon. At six I had a braid around my head with two flakes on the two sides of the forehead. Then I made the rocchies or chignon. At thirteen I had a horse tail. To fifteen I brought them to the manner of Brigitte Bardot.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[...] I made comedies: starting from the pink panther of Blake Edwards. And I can, I become fun because of the situations in which I find myself: I, personally, are not. I mean: I can act in a comedy, but I could never hold a comic role. Just as I would not be credible in a sparkling character, French: again, because I don't look like. I said that there is a piece, almost a shred of heart and meat, of the Claude that I was, and of the Claudia that I became, in every female character that I played. Then, however, in all, without exception, there is one thing mine, to which I keep a lot: there is my idea of ​​a woman. And this idea my strong thought, as well as ""weak"" to the vattimo concerns the truth, sensitivity, and above all the dignity that I respect in women and in myself. I gave, or at least I wanted to give, to all my female characters and above all this, always: a great truth, a very acute sensitivity and a strong sense of personal dignity.",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"One of the living testimonies of the unhappiness of the actresses, linked to the fear of aging, was Rita Hayworth for me. We shot the circus and his great adventure. She was already bad, perhaps she began to suffer from that Alzheimer's disease that would then take her away. At the time he was forty -five years old. And I, just over twenty. At forty -five years old, what had been the ""atomic"", one of the most beautiful women in American and world cinema, was completely breakdown. But he drank and, drinking, forgot: he seemed not to make himself absolutely account of the physical state in which he had reduced himself. He was drinking, even in front of me. Then he looked at me, and he said to me: ""But I'm still beautiful ..."" Straziante. It will also be for this reason that I have never only focused on my body. Yes, for the press I was a sex symbol; But in the cinema, fortunately, no; I was above all the actress of the great masters. It was not all and only my merit: the Africa from which I come has taught me to deeply respect fate, luck ...",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"First of all: what effect does it believe that it has its appearance? On whom? She is an actress, therefore on spectators. They see me as an enormous, imposing, very high, majestic, monumental figure. Do you like being seen like this? Yes, I really like it. Why? Because I like to be seen as I am not in life. And what is in life? In life I am a common girl, like all the others. Do you love her body? I do not know. Let me explain: the body is what it is and there is nothing more than the body as the body is a form in which there is everything and there is nothing out of the body. So she exists because she has a body and consequently if she does not like her body, in reality she does not like herself. I'm not sorry but I don't love myself. I am not narcissistic. What is the part of her body you prefer? In what sense? The part that seems to be better expressing what you are. The arms. Why? I think my arms express what they are and what I feel very well.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Do you ever dream of people? Yes, I happen to dream of the actors. Don't you dream of the man who loves or who, at least in the dream, do you think you love? I never dream of personal things, I dream of absurd things. For example? Once I had a dream, I was on a balcony, on the fifth floor, and all suddenly a wind hit a three -year -old boy who was on the balcony and I then went crazy down to the search for the body of the Child, I arrived on the street and asked all the passers -by where the child had fallen, in the end under an iron arch I found a piece of the child's dress and then I continued to look for the body and finally told me that He had been brought to a place, I believe in the hospital and in any case he had not died although he had fallen from the fifth floor, then I went to find it at the hospital and at that moment I woke up. Always bodies that fall? His, that of the child? Already. Dresses or naked these bodies? The child, dressed. And her? I naked. Now tell me: what do they have to do these dreams with what she is during the vigil? I would not know.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
