"text","profession of the actress","childhood and adolescence","family","relation with reality","self-determination","historical events","feelings and moods","body","home","relation with man","meloncholy","writing","self-performance","relation with the natural world","aging","politics","relation with women","life events","spiritual dimension","theater","education","first theatrical experience","conflict","fatigue","criticism","writers","autonomy","fascism","festival","cinematographic debut","regret","food","physical description","sons and daughters","bath","love and passion","mouth","childhood home","managing your own destiny","dressing room","clothes","depression","daily objects","writing-therapy","pain","desire for freedom","love","parents","childhood friends","care and looking after","eating behaviour disorders","abandonment","mother","home-prison","abuse","authenticity","friendship","naked","emancipation (from the roles of wife and mother)","forgetting","being alone (solitude as an act of self-determination)","eroticism","beauty","analyst","literature","family education","autorship","trees","stage","religious education","actors","artists","pets","being a woman","cosmetic surgery","silent cinema","happiness","experience","movie","art","partner","civic and social commitment","relationship with other actresses","production houses","career end","thought","being another","actress by chance","flowers","alcohol","interviews","complicity","anguish","desire and attraction","being a diva","masculine traits","conflict as an affirmation of the self","personagge","reciting","mirror","games","anti-diva","imagination","breastfeeding","memory","music","abortion","Liberation from nazi-fascism","anti-fascism","theatrical debut","cinecittà","second world war","fear","competition","activities in the resistance","drugs","contracts","self-taught","prizes","watching","press and television","making cinema","ugliness","first loves","writing-freedom","religion","school","socks","accepting","audition","photogenicity","remembering","maternity","sea","producer","husband","movie industry","jet-set","evening dress","divorce","sex","pregnancy","directors","death of the mother","sensuality","to feel","legal proceedings","disappointment","unease","concentration","imaginary","money as emancipation","marriage proposal","patriarchal education","feminism","jealousy","entry into parliamentary politics","end of the career","church","faith","anxiety","impossible loves","insomnia","truth","vocation","comedy","death of Marilyn Monroe","death of the Father","home-haven","kitchen","inventing","screenplay","make-up and disguise","loneliness","sexual violence","transgression","measures","psychic suffering","wild animals","camera","bosom","equality","beauty contests","pygmalion relationship","garden","marriage","trauma","dreaming","set","seduction","heels","male gaze","advertising","shame","fandom","birth of children","metamorphosis","Rome","spirituality","unhappiness","travelling","household chores","retrospective life","trips","island","sensoriality","first world war","death of dear friends","out of picture","slap","couple life","transformation of the body","health","their own birth","death of the husband","game","evidence","resistence","testimonial","escape","jewels","grown-up children","television","father","second wave feminism","feeling alone","movement of the sixty-eight","losing","monstrosity","brothers","time for themself","feet","losing home","radio","sisters","psychotropic medications","simplicity","choices","menstruation","referendum on divorce","violence","suicide","cinematographic gaze","resentment","sexism","scandals","joy","spectator","eyes","nuns","tangentopoli","betrayals","irony","referendum on abortion","wedding","anger"
"Of course, being in front of the camera began to please me, I soon realized that it would be my best ally, yet I was too easily detached from my characters, letting emotions attack me waves, intense but short. For me cinema was still a job like the others. It's the Germi movie that served as a revelation. Peter did not like to speak, he had a shady character, he expressed himself in a grumpy way, he had to grasp his suggestions. Yet, he knew how to make me realize that you couldn't get on the set with your hands in your pocket and wait, limiting yourself to obeying the director. You had to give yourself up, let yourself go. That is to say letting yourself invest, transform, enslave by your role. And at the price of this abandonment that the actor gives life to a character. This new investment may have saved me from the evidence I accumulated: there was no place for personal concerns on the set. An actor must be emotionally available. He cannot be overwhelmed by problems, his personal history. You have to get to ""virgins"" and accept the adventure: let yourself be guided by the director on an unknown land, without fear of danger. Photogenius wasn't enough for me anymore. But I could listen and I liked to work. On the basis of these two qualities I built a career that I had not chosen.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"For me, at that time, the stars were Brigitte Bardot, Sophia Loren, Gina Lollobrigida... A star was more than a human being, it was a kind of goddess made sacred by lights, customs and scenarios, it was someone who lived on another planet. I wanted to jump, run, and go home untied and covered in dust... The cinema demanded real women, with long nails and lipstick on the lips. I never thought I'd undergo the transformation that would allow me to be like them. Besides, I wasn't in a hurry to grow up. Cinema was just a game.",1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lutka lived on the island two young sisters, Lutka and Liuba, very different from each other: Lutka was beautiful, with a pale and delicate face, the emerald green eyes and long blond hair that fell soft on her white shoulders like milk; Liuba instead was ugly, with marked features and dark complexion; she had long black hair and ruffled, but the eyes were sweet and the smile kind.  Liuba is so good!  They said to the village.  But Lutka is so beautiful!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"One night, on her way back to bed, with two nice chocolate mustache on her chubby cheeks, she saw her mom talking to a gentleman in her study.  Doctor, is it that bad?  She asked her mother crying.  Yes, her mother is very ill answered the doctor.  She needs care and that encouragement that only a daughter can give. He asked for her, and only her affection and self-sacrifice may save her.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"To see me smile again, Father Joseph built me a small theater, I remember it very well: an axis and a seabed. It was simple, without puppets, but I created them in my imagination, pulling invisible threads and stories came to life by magic. That theater made me dream, it was my great place. That my future was somewhere else, I warned him. I felt that one day, not far away, the time of detachment would come and I feared it. My brothers and playmates warned me that I wasn't like them, and sometimes they made me understand, making fun of me. The tender remembrance of my first small theatre always accompanies me and I like to think of it as an omen of the destiny that awaited me. Later, much later in the years, I had another Piccolo Teatro: the immense Piccolo Teatro in Via Rovello. And this time the puppet was me, a puppet aware that being tied to the threads of Giorgio Strehler was an incomparable discovery of new horizons: in the fatigue of work, in the freedom of feelings, in the everyday life. A life that tells it seems like the plot of a novel.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"How many times in life have I come to meet rich men, very rich, but for me the maximum of wealth is my work, the joy of living, the luck of living in a house magically laid in a garden... I, as I write, am looking at poetry, nature, the sky among trees, the little birds that jump from one branch to another, more happiness and wealth than this, what am I looking for?",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I know people who claim that an actress should only devote herself to her work and not fall in love or have a private life. No. I want to have my life. I want to be a simple, fragile person, even desperate, without the robe of the divine pronunciation... Think about the character you see at the beginning of the Scala or that I can seem even now, as I write. I know who I am. For me the important thing is that, in front of the camera or on the stage, I can enter the most intimate recesses of my sensitivity to identify myself in the characters to a degree so deep that I allow the audience to share them with me. Audience who is then free to love, criticize or destroy. I only see my work as an act of love. And I say more: between cinema and theatre I love the theater more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What you feel every night reciting in front of an audience is a great emotion, a deep love and an endless fear of not knowing how to give to the bottom what you have inside, which, when it happens, demeans you and makes you feel useless. But when that fluid made of magic, indescribable, delusional is established between the audience and the actor, then delirium is brought to the greatest unbridledness. You can't even imagine how nice it is to act, how nice it was to interpret the characters I've lived and suffered over the years. Although sometimes I've come to pieces, dragging shreds of my life and my characters behind me. Sometimes I wonder who I really am and if, perhaps, by virtue of being different people, I have not, in the end, lost myself. But the answer is no: I gave form and concreteness to the words written in the scripts to make them flesh that pulsates, that breathes, I dare say that I have embodied them.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"People are led to see in us actors creatures a little different and a little strange, but in the end I am a woman like all the others, with all its contradictions, its fears, its solitudes and its pains. A woman with her joy and despair to live. Perhaps I am not as simple as I am, but I am certainly simpler than others can judge me.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stired in a snowflake, I was born in Milan, on January 1, at sunset time. After a long descent from the sky, I slipped into a fireplace and down I found myself among the loving and sweet poaches of a Lombard peasant who immediately gave me some of her milk, and I wanted more and more... then covered me with a warm blanket of wool... but stinged!",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mother Rina nursed me and her little girl named Uliva [...] My mother certainly thought about my maintenance, but she was too young to care for a daughter: she had just graduated from the Conservatory on piano and was trying to assert herself. In seven years he came to visit me only twice [...]. They told me it was Aunt Olga, a very beautiful lady who, however, I felt to be very different from the people I was used to living with. [...] Make-up, elegant, smelled of flowers: it made me a strange effect, with her I felt uncomfortable. His image caused me a dark and indefinable anguish. I watched her with terror. Though beautiful, she seemed to me a horrible woman; in those seven years she brought me only one gift: not a toy, but a box of cookies. Mom Rina made me the only doll of my childhood by putting together some rags. I loved that doll with so much love.",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I managed to reach the bar, I would have had a drink so that I could pretend to be sick, an excuse like another to leave. But Zanuck approached me and brutally laid his hands on me just as I was drinking a sip of whiskey: sciaff! I despised whiskey in his face. I knew it would be the end of my Hollywood career, but what satisfaction, what joy. The pleasure of throwing that whiskey at this idiot was much more important to me. Just because he was the great producer Zanuck would I have to stand at his feet, be his slave, become his lover? I had to let him boast of having an Italian woman, a French woman, another one of who knows where?! I threw whiskey in his face with such a taste but with such a taste that I came to say, ""You disgust me."" And after I sent him to hell, I took the door.He had me called after two days. I thought it was weird that he waited so long, he wanted to prepare a speech. I reached him at Fox in his beautiful office in boiserie, with all the windows containing valuable books and prizes of polo. He was very elegant, with his zuava pants and boots, he seemed ready to go to a game; he walked up and down the room and at a certain moment stopped and said to me: ""Don't you know that I can make you the greatest star in the world or I can just like you that?"" (Do you not know that I can make you the greatest star in the world or can I destroy you in a moment?). I said, ""That's exactly what I want, I want to be destroyed just like that."" That's what I said to her face. ""Goodbye. We don't have anything more to say"" (Goodbye. We have nothing else to say to each other). And so it ended. What actor doesn't care about a Hollywood career? I had made films that had been very successful. But I didn't want to accept the producer's court.",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"In Turin the grandparents had a stage at the Regio and always took me with them: my baptism was Strauss' Elettra, a complicated and mysterious work for an eight-year-old girl but I was fascinated by it. I grew up with music and for me every time I went to the theater to listen to concerts it was like going to a party. Even today, as I read or study, I listen to music: notes help me to make my memory flow better.",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The next day I was enrolled by the nuns, at the primary school in Piazza Vittorio, an ancient building, with a large garden full of trees where, as soon as I could and no one could see me, I would take off my shoes and walk barefoot on the grass because I wanted to hear the pebbles and the freshness under my feet, as when I lived in the countryside. It was an operation that I secretly did because the nuns wouldn't approve of it since they wanted to make me a young lady educating me according to the best etiquette, just me coming from the countryside and talking dialètti And a little girlfriend didn't go snitching?! I hated her: because of her I was put under surveillance and from that moment on I could no longer walk without shoes. I wanted to punish her by putting a pebble in her mouth like I had already done in Rivolta d'Adda to a little girl who had been teasing me.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"In those first days in the capital the uncle offered to accompany me to see and know the city. His work allowed him to have some days off, my cousins were at school and he was my chaperone. We took his car and first wanted to show me the dome of St. Peter from the hole in a lock. The idea made me laugh, unbelieving, but we set out. After a while we stopped and said to me: ""Take two or three steps and you will find yourself in a magical square dedicated to the Knights of Malta. Go, I'll let you find out for yourself and then you'll tell me your impressions."" I went there and was enchanted. In front of an old garden of cypresses, oleanders and roses, an architect in a state of grace had built a long wall of white marble about two meters high. On the bottom, on the sides, two benches of the same marble; on the top, on the right, a sculpted frieze with a base that carries a large beautiful stele of grooved marble, very white, with a majestic coat of arms that emanates sparks of fire. In the center, instead, stands a votive newsstand with friezes of an ineffable grace, flanked by two wonderful obelisks that raises no towards the sky, and light wavy cypresses, as to crown so much beauty.",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"During the summer season, and strictly after finishing our homework, we were allowed to go to the zoo of the public gardens. We would go around the animals a little bit, watch them fantasize that one day we could free them all, then we would walk away in the park and lose ourselves in our Indian pursuits. One of my playmates came from Trieste and, after his father's death, had come to live in Milan with his mother, a cellist, at 55 Corso Buenos Aires, very close to my home. His name was George. Giorgio Strehler. Many years later and in another situation he looked me in the eye and said, ""But then you are the little girl who spoke only dialect."" ""Yes,"" I smiled. ""The only child among three boys. I was already in love with you."" This memory deeply moved us. It is one of the many mysterious threads that have guided me in life, as if the case were amused to make me fall into those spaces that would then become the places around which I would have lived my destiny in the future. And if this is the case, the case knows a lot.",0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
