keyword_set,row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,best_score,worst_score
k,31,"By now I don't realize how much smoke a day. My bathroom is a vanity museum: they collect beauty products. I have at least six different types of shampoo, or maybe eight. Of balsam I only use the Khiel's, but I have two different types ... and also a cream that you don't have to rinse that costs $ 30, more and less wet effect gel, and more and less fixing gel. Perfumed oils for the hair, body creams, GambaPorasoio cream cream, hands cream with glycerin, face creams, night day and super moisturizing, powerful eye drops and natural eye drops, almond scrub, goat's milk shower gel, Chamomile and rosemary masks, and then vitamins, all timerelease naturally, at least five lipsticks tending to red Firefighter, Lobby Brown foundation, Mac foundation, Screen Face Fund, four different types of Maybelline mascara ... I scary the bathroom. The mirror. I remain the hours to fix myself, without being able to recognize me.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.2889649843270678,0.12689357995986936,0.9998876182289678,0.7455240885416666,3.4734506904205773,0.4368489583333333,0.9654947916666666,0.167819599383575,0.7455240885416666,0.5777044891580916,1.4566722019396106
k,267,"If in the cinema I prefer passionate and tragic parts, the strong, emotional characters, in life I would like to be the whole opposite: cold, controlled, introverted. That is, normal. But normality escapes me, my joy of living, my liveliness, my temperament prevent me. Therefore, I try to establish myself through art, interpreting uncommon characters towards whom I feel brought precisely because they are so different from what I would like to be in life. That's all. And it's not a little.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3279360098921341,0.2009908780455589,0.9999457422018168,0.7001953125,3.8448131329835937,0.5260416666666666,0.8665364583333334,0.12554956155265531,0.7001953125,0.5746457509473447,1.4534313136466062
k,30,"I am very depressed, my house is that of two now ago, the test of the cook smiles food and happiness but I don't like anything anymore. It's all so squalid and gray when love ends. This, love. ""You have to accept it, it's like that, you can't change it!"" I said this phrase a thousand times aimed at anyone, even food, or rather vomiting, or better still in my practice. I only never repeated to myself.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.29453544620585453,0.11796864494681356,0.9998662936995971,0.729248046875,3.4734506904205773,0.4427083333333333,0.94921875,0.15879752871406297,0.729248046875,0.5704505181609371,1.4531992686195148
k,19,"I am swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the already existing water in the thighs above all, it is there that you see more. They are all face and thighs. The face of those like me recognizes from the traits. The part of the jaw widens, the precaution becomes as high as the cheekbones, a sign that the liver is swearing in order to make me stop. I have the glands under the enormous neck, they deface the profile making it lose freshness, I am already old. The thighs, on the other hand, take on a colorful post -exposure to the sun of 14 without protection, tingling and moved reluctantly from the ground. I speak to us, I try to motivate them [...] but they don't answer. They have niagara waterfalls undergo my thighs, and moreover they are also deaf. ""I get shit!"" There are no symptoms for certain visions.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.28195835028686533,0.1315908059477806,0.9998735189437866,0.747802734375,3.477945971128065,0.501953125,0.974609375,0.1709537228107729,0.747802734375,0.5768490115642271,1.4527855920414248
k,59,"It wasn't the first time I wrote. When some rare reader tells me that he liked my book, I am very happy. The idea that someone is reading me while I am now who knows where, I mean to who knows what, I really like it. I try a huge satisfaction. A satisfaction that I didn't know could exist.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3036853260241212,0.1652923002839088,0.9997522234916688,0.723388671875,3.5281894905638183,0.5260416666666666,0.9173177083333334,0.14765690509999707,0.723388671875,0.5757317667750029,1.4510944546157871
k,397,"In Europe and in the Anglo -Saxon world, the actress is a very considered person, in its specificity. But in Italy at the end of the millennium, he will rarely see an actress invited to a symposium on culture. [...] When I chose this profession, I was aware of the prejudices that accompany him: the actress must be a small and random miracle, or because it is beautiful, or because he found the Pigmalion who knows how to enhance it.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31191948697628374,0.17196511477231974,0.9998396635055542,0.7259114583333334,3.877050733518748,0.482421875,0.8645833333333334,0.13920247840060013,0.7259114583333334,0.5867089799327332,1.450961628882438
k,407,"""The masters of pain"", so Pliny De Martiis called the painters of his gallery, paraphrasing the first handouts about the history of painting of the Fabbri brothers, the masters of color. In addition to Pliny and his wife Nini Pirandello, at the Tartaruga Gallery, there was truly a literary and artistic world: they had published a magazine, the ""catalog"" was called, with writings of poets, the '63 group, and the Americans of the Beat Generation.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.30139220343811096,0.12438868731260296,0.9999580946350761,0.7267252604166666,3.898253337169687,0.5475260416666666,0.890625,0.14900576775939697,0.7267252604166666,0.5777194926572696,1.450356065832584
k,170,"In Cinecittà there was a great turmoil that day. All theaters were in business: seven films were shot simultaneously. At the experimental center, two more were shot, then others still at the Scale will at Farnesina, in Venice: in all there were about thirty films in progress at the same time. An intense rhythm, never seen.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.27422383063530403,0.10171613469719881,0.9999123978122952,0.7533365885416666,3.7730006817194712,0.4895833333333333,0.9049479166666666,0.17604987930656438,0.7533365885416666,0.5772867092351023,1.4501861077541636
k,513,"I always have a particular relationship with my feet, they are always revealing, they have a language that fascinates me, makes me feverish. I like the scary feet, thin with the very arched, almost angular plant, multifaceted by an imaginary chisel according to the observation point and the position of the foot. Square nails, cured, shiny as native pearl shells smooth by the ocean,",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.2926038665972926,0.115573514252901,0.9996246099472046,0.7364908854166666,4.191220331156122,0.51171875,0.8776041666666666,0.1566303770014376,0.7364908854166666,0.5798605084152291,1.4488588535459348
k,364,"Worker, employee, model, wearer, actress and then nun. My imagination had transfigured the events of that life and I thought of Aunt Rosa as a saint.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3008504930616132,0.10342942550778385,0.999770164489746,0.7215983072916666,3.8114065131909833,0.537109375,0.9088541666666666,0.14640889155531608,0.7215983072916666,0.5751894157363505,1.4470295491066754
k,440,"Obviously you have supported the campaigns for divorce and abortion. We joke, divorce and abortion. Of course, we have made all the colors.",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3098076848613645,0.1387851014733314,0.999884910779656,0.7146809895833334,3.911429590851185,0.494140625,0.8541666666666666,0.13648636979540285,0.7146809895833334,0.5781946197879305,1.4461789654364234
k,231,"Even if you have not kept your letters, this beautiful gutted house of premiums; Statuettes of David, squares with the candidates of the silver ribbons, cups, prizes. Evidently the fact of keeping them there and not to get rid of it, of course, means something and that I still have of affectivity for the world to which I have been belonging for forty years. I dedicated my life to the cinema.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32250234535013916,0.16082959622144694,0.9999104201124283,0.6952311197916666,3.6353878012838927,0.533203125,0.8528645833333334,0.12317472252272714,0.6952311197916666,0.5720563972689395,1.4455874879852946
k,531,"Two films were certainly out of my theatrical problems: the sign of Venus and Paris or Dear. Because I wrote them, they were like two comedies. When I hear some gay guys who repeat me a song from Paris or dear I think ""yes, it is theater"".",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.286945703527483,0.10690602660179135,0.9998141003597995,0.7355143229166666,3.847191735088321,0.4856770833333333,0.9212239583333334,0.15576590979256769,0.7355143229166666,0.579748413124099,1.4425257136798502
k,105,"Writing is fascinating: it's like traveling into yourself. The stories narrated represent a healthy outburst, a symbolic and intimate complaint, even before social. Of a woman on behalf of other women. A scream against ""soul pirates"". But also a praise to the few, and sometimes exciting, ""custodians"" of mine.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3226159955782363,0.1601656302809715,0.9998106360435486,0.702392578125,3.6226217353056804,0.5162760416666666,0.8763020833333334,0.11853936555407042,0.702392578125,0.5838532125709296,1.4409659971758553
k,456,"In one of his self -portraits, Frida Kahlo, her husband Diego Rivera was drawn in the middle of the forehead, where it is believed that there is the third eye. I imagine that a mind of the minds of the mind would thus photograph thoughts. If there was a machine like that, we would find many ""images"" that unite all of us. I believe that this is that the collective imagination is defined. By image I mean a synthesis that condenses in a frame, common to all, an entire event.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.27132853554323594,0.08988253027200695,0.9998126029968262,0.7522786458333334,4.108525833386618,0.5481770833333334,0.9453125,0.16439138190517302,0.7522786458333334,0.5878872639281604,1.4355325204452352
k,442,"The exploitation was everywhere, even within the family. Feminism, if understood in its true meaning, is a very high concept, of an invaluable value. The so -called feminists, leaders of the time, turned to modest women, workers, with an high -sounding and meaningless language, imbued with ideologies. Instead, I tried to implement my conception of feminism by bringing our shows to the factories. After each representation, such as ties that I split all the same, there was discussing, and the worker understood. He understood, if you used the right language, otherwise it was like making a hole in the water.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3025949477357009,0.147481694817543,0.9998974802219891,0.72900390625,3.911429590851185,0.5071614583333334,0.88671875,0.13164835687016366,0.72900390625,0.5973555493798364,1.4341407848278536
k,538,"Maybe I, like my character, at certain times I would like to be another. I said it: the character. If this partial identification applies to everything I have written, a part of me is also in the door of Palazzo Farnese.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.28625153998345826,0.1421392038464546,0.999744713306427,0.7528483072916666,3.9370594490368,0.4908854166666667,0.9029947916666666,0.14736977683403255,0.7528483072916666,0.6054785304576341,1.4333660301239177
k,307,"The Rome of those years of the center -left was much more sophisticated and enjoyed. Many dinners, many relationships between politics and entrepreneurship, the world of entertainment, journalism and state systems. [...] [Politics and cinema often met] at home Miloergas [...] Attic and Superratic: the wealth in those years overflowed in important houses. [...] Ergas was a very famous, very quoted and very important producer.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3034360242269708,0.12969990074634546,0.9999216113137663,0.7210286458333334,3.7231665303067225,0.5553385416666666,0.865234375,0.12872386688905066,0.7210286458333334,0.5923047789442827,1.4320815024297877
